user_id,Username,anime_id,Anime Title,rating
738,Seanfirestarter,19,Monster,9
753,tajad0l,19,Monster,10
754,Mist_,19,Monster,7
756,SkyDragon,19,Monster,10
757,Cidfan,19,Monster,9
767,alfe,19,Monster,8
776,lecor,19,Monster,10
817,AKIO-NOIR,19,Monster,9
827,Chihaya__,19,Monster,10
831,timbitstootsie,19,Monster,10
840,Dragon_Empress,19,Monster,10
847,Quajafrie,19,Monster,10
874,Aaron,19,Monster,10
898,nullcontext,19,Monster,8
903,led,19,Monster,10
912,Keiyori,19,Monster,9
916,thesundaywriter,19,Monster,6
925,lizzard,19,Monster,10
928,macskeptic,19,Monster,5
943,itainteazy,19,Monster,10
954,bitsmart,19,Monster,8
962,Crospi,19,Monster,10
963,elevenletters,19,Monster,9
971,neamon,19,Monster,9
1,Xinil,457,Mushishi,9
20,vondur,457,Mushishi,10
48,seif,457,Mushishi,6
80,koalatees,457,Mushishi,8
119,Phony2,457,Mushishi,6
133,Ritsuka,457,Mushishi,8
157,KobaKoba,457,Mushishi,9
254,Ayu,457,Mushishi,7
271,Divine,457,Mushishi,8
282,Hopis,457,Mushishi,8
310,Chazist,457,Mushishi,10
317,killer04,457,Mushishi,6
333,db,457,Mushishi,5
341,melange,457,Mushishi,10
357,zhambi,457,Mushishi,7
363,Hiyomika,457,Mushishi,10
376,s0kkiplast,457,Mushishi,9
384,Rie,457,Mushishi,10
390,martino,457,Mushishi,6
392,Touhou,457,Mushishi,10
396,Sources,457,Mushishi,6
415,Valaris,457,Mushishi,9
429,Karatekatten,457,Mushishi,7
436,Katsuki,457,Mushishi,10
458,nika,457,Mushishi,6
460,Fehrant,457,Mushishi,8
465,bloody,457,Mushishi,10
467,June,457,Mushishi,7
499,cyborg,457,Mushishi,9
504,JusticeGundam,457,Mushishi,9
506,Expression,457,Mushishi,9
508,Dawlight,457,Mushishi,10
509,s2k,457,Mushishi,10
512,Champloon,457,Mushishi,10
527,wildinferno16,457,Mushishi,9
545,mugiwara-,457,Mushishi,9
558,zanmato666,457,Mushishi,10
559,Gyad,457,Mushishi,6
560,Kouy,457,Mushishi,10
561,Ishiyumi,457,Mushishi,7
574,Kirox,457,Mushishi,8
592,Enna,457,Mushishi,9
595,VnTB,457,Mushishi,9
598,Braveone,457,Mushishi,10
608,kittenbitten,457,Mushishi,9
610,jason3,457,Mushishi,9
615,Yojiro,457,Mushishi,8
618,flo,457,Mushishi,10
632,aisakku,457,Mushishi,9
634,Deithwen,457,Mushishi,8
638,NaughtyCalibur,457,Mushishi,6
648,Mumei,457,Mushishi,10
651,Artic,457,Mushishi,5
658,Gemelle,457,Mushishi,8
689,dnt,457,Mushishi,9
690,Ferdinand,457,Mushishi,10
706,therubicon,457,Mushishi,6
709,asdfasdffdfdf,457,Mushishi,8
727,sxpeders,457,Mushishi,7
728,Wickio,457,Mushishi,9
738,Seanfirestarter,457,Mushishi,10
756,SkyDragon,457,Mushishi,10
757,Cidfan,457,Mushishi,10
766,Locrian,457,Mushishi,10
776,lecor,457,Mushishi,4
803,Theowne,457,Mushishi,9
815,Bobbert,457,Mushishi,10
817,AKIO-NOIR,457,Mushishi,9
831,timbitstootsie,457,Mushishi,10
840,Dragon_Empress,457,Mushishi,10
847,Quajafrie,457,Mushishi,8
859,Sora_Li,457,Mushishi,10
874,Aaron,457,Mushishi,7
906,dmv915,457,Mushishi,10
912,Keiyori,457,Mushishi,8
914,Vajra,457,Mushishi,10
943,itainteazy,457,Mushishi,10
949,chocopocky,457,Mushishi,8
960,niwasatou,457,Mushishi,9
962,Crospi,457,Mushishi,10
971,neamon,457,Mushishi,10
986,Vagaryhexx,457,Mushishi,10
1,Xinil,877,Nana,8
37,megan,877,Nana,10
70,Cruzle,877,Nana,9
82,Achtor,877,Nana,8
91,marvin_9martian,877,Nana,7
110,happykawaiibunny,877,Nana,7
133,Ritsuka,877,Nana,9
143,Rukia,877,Nana,9
157,KobaKoba,877,Nana,9
162,Sigyns,877,Nana,10
212,eternally,877,Nana,7
229,sugaryfluff,877,Nana,9
254,Ayu,877,Nana,4
282,Hopis,877,Nana,8
336,Skyw4lker,877,Nana,9
344,shance,877,Nana,9
357,zhambi,877,Nana,6
384,Rie,877,Nana,9
392,Touhou,877,Nana,7
426,cnsgurl23,877,Nana,10
428,NoeinHOLiC,877,Nana,7
436,Katsuki,877,Nana,9
460,Fehrant,877,Nana,9
467,June,877,Nana,10
475,Ducky,877,Nana,7
504,JusticeGundam,877,Nana,10
506,Expression,877,Nana,6
514,MarzipanNeko,877,Nana,7
554,manateegirl,877,Nana,9
558,zanmato666,877,Nana,9
559,Gyad,877,Nana,6
561,Ishiyumi,877,Nana,9
564,NiLka,877,Nana,9
574,Kirox,877,Nana,2
595,VnTB,877,Nana,6
614,fluffyanimals,877,Nana,8
687,Twice,877,Nana,5
691,Amy,877,Nana,8
713,demiotaku,877,Nana,6
721,Sayosi,877,Nana,8
727,sxpeders,877,Nana,6
753,tajad0l,877,Nana,8
756,SkyDragon,877,Nana,8
757,Cidfan,877,Nana,9
784,Adila,877,Nana,9
787,kimodameshi,877,Nana,8
803,Theowne,877,Nana,4
812,Sabas,877,Nana,8
847,Quajafrie,877,Nana,7
859,Sora_Li,877,Nana,10
860,peipei,877,Nana,7
868,FireShot,877,Nana,7
877,SukieNeko,877,Nana,8
888,raven_nox,877,Nana,8
903,led,877,Nana,9
912,Keiyori,877,Nana,9
914,Vajra,877,Nana,10
921,kio,877,Nana,8
925,lizzard,877,Nana,9
935,diordiah,877,Nana,7
937,Irya,877,Nana,10
943,itainteazy,877,Nana,9
949,chocopocky,877,Nana,7
986,Vagaryhexx,877,Nana,9
998,Sanna,877,Nana,8
1,Xinil,20,Naruto,7
9,Arcane,20,Naruto,9
20,vondur,20,Naruto,6
23,Amuro,20,Naruto,7
47,kei-clone,20,Naruto,8
48,seif,20,Naruto,6
66,Hiromi,20,Naruto,7
67,ShadowOz,20,Naruto,7
70,Cruzle,20,Naruto,6
71,Smoka,20,Naruto,7
72,james2k,20,Naruto,6
81,Ramp,20,Naruto,8
91,marvin_9martian,20,Naruto,8
95,sorairo,20,Naruto,8
110,happykawaiibunny,20,Naruto,9
112,luffykun,20,Naruto,10
116,loklo,20,Naruto,7
119,Phony2,20,Naruto,7
120,hazte,20,Naruto,6
124,Torstein,20,Naruto,8
133,Ritsuka,20,Naruto,9
138,DanskiJonez,20,Naruto,9
143,Rukia,20,Naruto,8
157,KobaKoba,20,Naruto,7
169,Nekokitsune,20,Naruto,7
185,Fador,20,Naruto,8
208,Arinohyoshi,20,Naruto,7
212,eternally,20,Naruto,7
224,modious,20,Naruto,8
225,Mamoru,20,Naruto,8
229,sugaryfluff,20,Naruto,9
232,udinalyahya,20,Naruto,10
237,Hypothesis,20,Naruto,9
254,Ayu,20,Naruto,9
255,Sneaker,20,Naruto,8
277,ReKKu,20,Naruto,7
282,Hopis,20,Naruto,8
292,MSN04,20,Naruto,6
293,CraigerRay,20,Naruto,9
297,Muda,20,Naruto,7
300,Vire,20,Naruto,7
312,Zylix,20,Naruto,8
317,killer04,20,Naruto,9
327,shadowminion,20,Naruto,4
330,Discard,20,Naruto,7
333,db,20,Naruto,8
346,zbarron,20,Naruto,6
353,Niccole,20,Naruto,7
356,iglified,20,Naruto,9
357,zhambi,20,Naruto,7
363,Hiyomika,20,Naruto,5
368,Masterface7,20,Naruto,8
375,Aiko,20,Naruto,10
376,s0kkiplast,20,Naruto,10
384,Rie,20,Naruto,9
392,Touhou,20,Naruto,7
396,Sources,20,Naruto,6
399,roarg,20,Naruto,9
405,algalordvk,20,Naruto,7
407,KingKogs,20,Naruto,9
415,Valaris,20,Naruto,6
417,virusmyrus,20,Naruto,7
422,Ewino,20,Naruto,7
424,Yamishimo,20,Naruto,8
426,cnsgurl23,20,Naruto,9
428,NoeinHOLiC,20,Naruto,8
429,Karatekatten,20,Naruto,7
431,izikiel,20,Naruto,7
432,Vendiel,20,Naruto,8
433,SleepySmore,20,Naruto,9
434,Gaignun87,20,Naruto,9
436,Katsuki,20,Naruto,7
450,MO2J,20,Naruto,9
460,Fehrant,20,Naruto,6
465,bloody,20,Naruto,10
467,June,20,Naruto,9
475,Ducky,20,Naruto,8
476,TheRedSpade,20,Naruto,8
482,midnightq2,20,Naruto,8
483,Mack,20,Naruto,5
492,Tasura,20,Naruto,8
506,Expression,20,Naruto,7
507,slush,20,Naruto,6
508,Dawlight,20,Naruto,7
509,s2k,20,Naruto,1
512,Champloon,20,Naruto,7
514,MarzipanNeko,20,Naruto,5
521,Amurko,20,Naruto,8
524,starwind,20,Naruto,8
527,wildinferno16,20,Naruto,10
532,sajto,20,Naruto,3
545,mugiwara-,20,Naruto,9
549,dotGif,20,Naruto,6
554,manateegirl,20,Naruto,6
557,Renwin,20,Naruto,2
558,zanmato666,20,Naruto,8
559,Gyad,20,Naruto,6
560,Kouy,20,Naruto,6
561,Ishiyumi,20,Naruto,5
564,NiLka,20,Naruto,9
574,Kirox,20,Naruto,4
585,starchild,20,Naruto,8
589,Dark_Butterfly,20,Naruto,9
590,draiol,20,Naruto,8
591,darthhowie,20,Naruto,8
595,VnTB,20,Naruto,7
596,TatsubeiYagyu,20,Naruto,7
598,Braveone,20,Naruto,3
607,Lord_Vegita,20,Naruto,8
608,kittenbitten,20,Naruto,5
609,Canal,20,Naruto,3
612,Rekka,20,Naruto,8
614,fluffyanimals,20,Naruto,7
616,Darki,20,Naruto,8
628,Velcor,20,Naruto,7
633,Darknesinthewood,20,Naruto,7
634,Deithwen,20,Naruto,5
636,Rampage202,20,Naruto,8
648,Mumei,20,Naruto,8
651,Artic,20,Naruto,7
652,Wyko,20,Naruto,7
658,Gemelle,20,Naruto,4
661,denkosensei,20,Naruto,7
677,tristanelf,20,Naruto,6
682,zonnikku,20,Naruto,7
683,Phate,20,Naruto,8
687,Twice,20,Naruto,9
689,dnt,20,Naruto,7
690,Ferdinand,20,Naruto,5
709,asdfasdffdfdf,20,Naruto,4
711,Road,20,Naruto,5
713,demiotaku,20,Naruto,6
720,CoolCly,20,Naruto,6
727,sxpeders,20,Naruto,10
728,Wickio,20,Naruto,8
730,KenjiSayatome,20,Naruto,9
736,DistinctlyBenign,20,Naruto,5
738,Seanfirestarter,20,Naruto,9
747,soyo,20,Naruto,9
748,Rosebud,20,Naruto,9
749,AmiYuy,20,Naruto,8
753,tajad0l,20,Naruto,7
754,Mist_,20,Naruto,8
757,Cidfan,20,Naruto,6
760,rubberluffy,20,Naruto,7
761,Silver,20,Naruto,9
766,Locrian,20,Naruto,9
767,alfe,20,Naruto,7
776,lecor,20,Naruto,7
787,kimodameshi,20,Naruto,7
789,cardin,20,Naruto,8
797,Dark_Sage,20,Naruto,9
803,Theowne,20,Naruto,7
812,Sabas,20,Naruto,1
815,Bobbert,20,Naruto,8
817,AKIO-NOIR,20,Naruto,8
836,Celtza,20,Naruto,6
840,Dragon_Empress,20,Naruto,6
852,leginag,20,Naruto,9
859,Sora_Li,20,Naruto,5
863,Jinto,20,Naruto,6
869,p2thej115,20,Naruto,10
874,Aaron,20,Naruto,7
877,SukieNeko,20,Naruto,4
898,nullcontext,20,Naruto,7
901,tigerboyjayce,20,Naruto,7
906,dmv915,20,Naruto,7
912,Keiyori,20,Naruto,9
914,Vajra,20,Naruto,7
925,lizzard,20,Naruto,6
926,thepinkavenger,20,Naruto,8
928,macskeptic,20,Naruto,5
932,DHD_anime,20,Naruto,9
935,diordiah,20,Naruto,7
943,itainteazy,20,Naruto,4
945,BulletproofSoul,20,Naruto,7
946,Dhaos,20,Naruto,7
947,datdo,20,Naruto,7
954,bitsmart,20,Naruto,8
962,Crospi,20,Naruto,7
964,Spike_Spiegel,20,Naruto,6
966,shoalkip,20,Naruto,7
969,blueskycomplex,20,Naruto,9
971,neamon,20,Naruto,8
979,dreddbull,20,Naruto,9
981,Shadow__,20,Naruto,6
983,VyseN,20,Naruto,9
986,Vagaryhexx,20,Naruto,5
987,silmarwen_85,20,Naruto,8
988,Hirako,20,Naruto,7
989,Virems,20,Naruto,9
997,pinoypetz,20,Naruto,9
1,Xinil,1735,Naruto: Shippuuden,7
20,vondur,1735,Naruto: Shippuuden,7
23,Amuro,1735,Naruto: Shippuuden,6
47,kei-clone,1735,Naruto: Shippuuden,5
48,seif,1735,Naruto: Shippuuden,6
66,Hiromi,1735,Naruto: Shippuuden,7
70,Cruzle,1735,Naruto: Shippuuden,8
72,james2k,1735,Naruto: Shippuuden,8
91,marvin_9martian,1735,Naruto: Shippuuden,8
95,sorairo,1735,Naruto: Shippuuden,10
110,happykawaiibunny,1735,Naruto: Shippuuden,8
112,luffykun,1735,Naruto: Shippuuden,10
119,Phony2,1735,Naruto: Shippuuden,6
133,Ritsuka,1735,Naruto: Shippuuden,8
138,DanskiJonez,1735,Naruto: Shippuuden,10
157,KobaKoba,1735,Naruto: Shippuuden,7
185,Fador,1735,Naruto: Shippuuden,9
222,Notrik,1735,Naruto: Shippuuden,9
224,modious,1735,Naruto: Shippuuden,9
225,Mamoru,1735,Naruto: Shippuuden,10
232,udinalyahya,1735,Naruto: Shippuuden,10
237,Hypothesis,1735,Naruto: Shippuuden,8
254,Ayu,1735,Naruto: Shippuuden,8
255,Sneaker,1735,Naruto: Shippuuden,9
274,flink,1735,Naruto: Shippuuden,4
283,Aidan___,1735,Naruto: Shippuuden,5
292,MSN04,1735,Naruto: Shippuuden,7
293,CraigerRay,1735,Naruto: Shippuuden,9
297,Muda,1735,Naruto: Shippuuden,6
317,killer04,1735,Naruto: Shippuuden,7
333,db,1735,Naruto: Shippuuden,9
353,Niccole,1735,Naruto: Shippuuden,6
357,zhambi,1735,Naruto: Shippuuden,7
368,Masterface7,1735,Naruto: Shippuuden,9
376,s0kkiplast,1735,Naruto: Shippuuden,10
384,Rie,1735,Naruto: Shippuuden,7
392,Touhou,1735,Naruto: Shippuuden,8
399,roarg,1735,Naruto: Shippuuden,8
405,algalordvk,1735,Naruto: Shippuuden,7
407,KingKogs,1735,Naruto: Shippuuden,9
415,Valaris,1735,Naruto: Shippuuden,6
424,Yamishimo,1735,Naruto: Shippuuden,10
426,cnsgurl23,1735,Naruto: Shippuuden,10
428,NoeinHOLiC,1735,Naruto: Shippuuden,7
429,Karatekatten,1735,Naruto: Shippuuden,9
431,izikiel,1735,Naruto: Shippuuden,7
432,Vendiel,1735,Naruto: Shippuuden,9
433,SleepySmore,1735,Naruto: Shippuuden,7
434,Gaignun87,1735,Naruto: Shippuuden,10
436,Katsuki,1735,Naruto: Shippuuden,7
467,June,1735,Naruto: Shippuuden,8
475,Ducky,1735,Naruto: Shippuuden,8
476,TheRedSpade,1735,Naruto: Shippuuden,8
482,midnightq2,1735,Naruto: Shippuuden,8
492,Tasura,1735,Naruto: Shippuuden,7
506,Expression,1735,Naruto: Shippuuden,5
508,Dawlight,1735,Naruto: Shippuuden,5
512,Champloon,1735,Naruto: Shippuuden,9
514,MarzipanNeko,1735,Naruto: Shippuuden,6
524,starwind,1735,Naruto: Shippuuden,8
527,wildinferno16,1735,Naruto: Shippuuden,8
558,zanmato666,1735,Naruto: Shippuuden,8
559,Gyad,1735,Naruto: Shippuuden,5
561,Ishiyumi,1735,Naruto: Shippuuden,5
564,NiLka,1735,Naruto: Shippuuden,9
574,Kirox,1735,Naruto: Shippuuden,4
590,draiol,1735,Naruto: Shippuuden,7
591,darthhowie,1735,Naruto: Shippuuden,9
596,TatsubeiYagyu,1735,Naruto: Shippuuden,6
607,Lord_Vegita,1735,Naruto: Shippuuden,9
608,kittenbitten,1735,Naruto: Shippuuden,5
616,Darki,1735,Naruto: Shippuuden,8
636,Rampage202,1735,Naruto: Shippuuden,8
648,Mumei,1735,Naruto: Shippuuden,7
652,Wyko,1735,Naruto: Shippuuden,7
683,Phate,1735,Naruto: Shippuuden,7
687,Twice,1735,Naruto: Shippuuden,8
711,Road,1735,Naruto: Shippuuden,6
713,demiotaku,1735,Naruto: Shippuuden,6
730,KenjiSayatome,1735,Naruto: Shippuuden,9
738,Seanfirestarter,1735,Naruto: Shippuuden,10
747,soyo,1735,Naruto: Shippuuden,9
748,Rosebud,1735,Naruto: Shippuuden,8
756,SkyDragon,1735,Naruto: Shippuuden,8
757,Cidfan,1735,Naruto: Shippuuden,6
761,Silver,1735,Naruto: Shippuuden,8
766,Locrian,1735,Naruto: Shippuuden,9
767,alfe,1735,Naruto: Shippuuden,4
776,lecor,1735,Naruto: Shippuuden,5
789,cardin,1735,Naruto: Shippuuden,5
797,Dark_Sage,1735,Naruto: Shippuuden,8
815,Bobbert,1735,Naruto: Shippuuden,9
817,AKIO-NOIR,1735,Naruto: Shippuuden,7
859,Sora_Li,1735,Naruto: Shippuuden,9
869,p2thej115,1735,Naruto: Shippuuden,10
874,Aaron,1735,Naruto: Shippuuden,5
906,dmv915,1735,Naruto: Shippuuden,9
912,Keiyori,1735,Naruto: Shippuuden,10
914,Vajra,1735,Naruto: Shippuuden,7
943,itainteazy,1735,Naruto: Shippuuden,7
945,BulletproofSoul,1735,Naruto: Shippuuden,7
954,bitsmart,1735,Naruto: Shippuuden,7
962,Crospi,1735,Naruto: Shippuuden,8
966,shoalkip,1735,Naruto: Shippuuden,5
979,dreddbull,1735,Naruto: Shippuuden,10
981,Shadow__,1735,Naruto: Shippuuden,6
983,VyseN,1735,Naruto: Shippuuden,10
989,Virems,1735,Naruto: Shippuuden,8
995,VnTB_version2,1735,Naruto: Shippuuden,8
1,Xinil,30,Neon Genesis Evangelion,10
9,Arcane,30,Neon Genesis Evangelion,4
23,Amuro,30,Neon Genesis Evangelion,1
47,kei-clone,30,Neon Genesis Evangelion,7
48,seif,30,Neon Genesis Evangelion,6
67,ShadowOz,30,Neon Genesis Evangelion,9
70,Cruzle,30,Neon Genesis Evangelion,8
72,james2k,30,Neon Genesis Evangelion,8
82,Achtor,30,Neon Genesis Evangelion,10
83,jaames,30,Neon Genesis Evangelion,10
91,marvin_9martian,30,Neon Genesis Evangelion,7
110,happykawaiibunny,30,Neon Genesis Evangelion,7
111,Misato,30,Neon Genesis Evangelion,10
114,bluecc,30,Neon Genesis Evangelion,7
119,Phony2,30,Neon Genesis Evangelion,6
157,KobaKoba,30,Neon Genesis Evangelion,9
162,Sigyns,30,Neon Genesis Evangelion,9
169,Nekokitsune,30,Neon Genesis Evangelion,6
185,Fador,30,Neon Genesis Evangelion,5
229,sugaryfluff,30,Neon Genesis Evangelion,7
274,flink,30,Neon Genesis Evangelion,8
282,Hopis,30,Neon Genesis Evangelion,9
292,MSN04,30,Neon Genesis Evangelion,9
295,AzraelNewtype,30,Neon Genesis Evangelion,6
297,Muda,30,Neon Genesis Evangelion,8
300,Vire,30,Neon Genesis Evangelion,7
327,shadowminion,30,Neon Genesis Evangelion,10
333,db,30,Neon Genesis Evangelion,2
336,Skyw4lker,30,Neon Genesis Evangelion,6
341,melange,30,Neon Genesis Evangelion,9
344,shance,30,Neon Genesis Evangelion,9
346,zbarron,30,Neon Genesis Evangelion,5
353,Niccole,30,Neon Genesis Evangelion,4
357,zhambi,30,Neon Genesis Evangelion,7
368,Masterface7,30,Neon Genesis Evangelion,7
376,s0kkiplast,30,Neon Genesis Evangelion,9
384,Rie,30,Neon Genesis Evangelion,9
390,martino,30,Neon Genesis Evangelion,10
392,Touhou,30,Neon Genesis Evangelion,10
396,Sources,30,Neon Genesis Evangelion,5
401,zylias,30,Neon Genesis Evangelion,5
407,KingKogs,30,Neon Genesis Evangelion,8
410,Meow,30,Neon Genesis Evangelion,10
413,Wolfdogg,30,Neon Genesis Evangelion,7
415,Valaris,30,Neon Genesis Evangelion,8
426,cnsgurl23,30,Neon Genesis Evangelion,10
431,izikiel,30,Neon Genesis Evangelion,9
432,Vendiel,30,Neon Genesis Evangelion,9
434,Gaignun87,30,Neon Genesis Evangelion,9
436,Katsuki,30,Neon Genesis Evangelion,10
450,MO2J,30,Neon Genesis Evangelion,6
460,Fehrant,30,Neon Genesis Evangelion,7
465,bloody,30,Neon Genesis Evangelion,6
467,June,30,Neon Genesis Evangelion,6
475,Ducky,30,Neon Genesis Evangelion,6
476,TheRedSpade,30,Neon Genesis Evangelion,9
480,Sync,30,Neon Genesis Evangelion,9
482,midnightq2,30,Neon Genesis Evangelion,10
488,stoneblade,30,Neon Genesis Evangelion,10
492,Tasura,30,Neon Genesis Evangelion,8
504,JusticeGundam,30,Neon Genesis Evangelion,8
506,Expression,30,Neon Genesis Evangelion,8
508,Dawlight,30,Neon Genesis Evangelion,8
509,s2k,30,Neon Genesis Evangelion,10
512,Champloon,30,Neon Genesis Evangelion,10
514,MarzipanNeko,30,Neon Genesis Evangelion,8
521,Amurko,30,Neon Genesis Evangelion,10
524,starwind,30,Neon Genesis Evangelion,10
527,wildinferno16,30,Neon Genesis Evangelion,7
529,Keyblader24,30,Neon Genesis Evangelion,8
554,manateegirl,30,Neon Genesis Evangelion,6
557,Renwin,30,Neon Genesis Evangelion,8
558,zanmato666,30,Neon Genesis Evangelion,9
559,Gyad,30,Neon Genesis Evangelion,6
560,Kouy,30,Neon Genesis Evangelion,9
561,Ishiyumi,30,Neon Genesis Evangelion,10
571,sharpshooterbbb,30,Neon Genesis Evangelion,10
574,Kirox,30,Neon Genesis Evangelion,7
585,starchild,30,Neon Genesis Evangelion,10
591,darthhowie,30,Neon Genesis Evangelion,6
592,Enna,30,Neon Genesis Evangelion,8
596,TatsubeiYagyu,30,Neon Genesis Evangelion,9
598,Braveone,30,Neon Genesis Evangelion,5
607,Lord_Vegita,30,Neon Genesis Evangelion,7
608,kittenbitten,30,Neon Genesis Evangelion,4
609,Canal,30,Neon Genesis Evangelion,4
614,fluffyanimals,30,Neon Genesis Evangelion,10
615,Yojiro,30,Neon Genesis Evangelion,6
616,Darki,30,Neon Genesis Evangelion,10
618,flo,30,Neon Genesis Evangelion,7
632,aisakku,30,Neon Genesis Evangelion,7
636,Rampage202,30,Neon Genesis Evangelion,8
638,NaughtyCalibur,30,Neon Genesis Evangelion,7
642,rd4everanime,30,Neon Genesis Evangelion,9
644,zimdudealchemist,30,Neon Genesis Evangelion,10
648,Mumei,30,Neon Genesis Evangelion,8
652,Wyko,30,Neon Genesis Evangelion,7
657,Wind,30,Neon Genesis Evangelion,10
658,Gemelle,30,Neon Genesis Evangelion,4
661,denkosensei,30,Neon Genesis Evangelion,7
673,Ivan_Issacs,30,Neon Genesis Evangelion,8
677,tristanelf,30,Neon Genesis Evangelion,9
678,CrimsonKnight,30,Neon Genesis Evangelion,8
682,zonnikku,30,Neon Genesis Evangelion,10
683,Phate,30,Neon Genesis Evangelion,9
684,RichieDagger,30,Neon Genesis Evangelion,9
691,Amy,30,Neon Genesis Evangelion,10
695,linoleumxx,30,Neon Genesis Evangelion,10
706,therubicon,30,Neon Genesis Evangelion,9
709,asdfasdffdfdf,30,Neon Genesis Evangelion,8
711,Road,30,Neon Genesis Evangelion,9
720,CoolCly,30,Neon Genesis Evangelion,6
727,sxpeders,30,Neon Genesis Evangelion,9
728,Wickio,30,Neon Genesis Evangelion,8
736,DistinctlyBenign,30,Neon Genesis Evangelion,4
747,soyo,30,Neon Genesis Evangelion,8
748,Rosebud,30,Neon Genesis Evangelion,6
749,AmiYuy,30,Neon Genesis Evangelion,7
756,SkyDragon,30,Neon Genesis Evangelion,6
760,rubberluffy,30,Neon Genesis Evangelion,7
761,Silver,30,Neon Genesis Evangelion,7
766,Locrian,30,Neon Genesis Evangelion,10
776,lecor,30,Neon Genesis Evangelion,8
812,Sabas,30,Neon Genesis Evangelion,9
815,Bobbert,30,Neon Genesis Evangelion,8
817,AKIO-NOIR,30,Neon Genesis Evangelion,8
818,caelanarcher,30,Neon Genesis Evangelion,9
827,Chihaya__,30,Neon Genesis Evangelion,4
831,timbitstootsie,30,Neon Genesis Evangelion,8
843,Condoriano,30,Neon Genesis Evangelion,10
847,Quajafrie,30,Neon Genesis Evangelion,10
848,Shinigami,30,Neon Genesis Evangelion,10
859,Sora_Li,30,Neon Genesis Evangelion,6
867,medusah,30,Neon Genesis Evangelion,7
869,p2thej115,30,Neon Genesis Evangelion,7
874,Aaron,30,Neon Genesis Evangelion,6
877,SukieNeko,30,Neon Genesis Evangelion,10
888,raven_nox,30,Neon Genesis Evangelion,9
891,majikkou,30,Neon Genesis Evangelion,9
898,nullcontext,30,Neon Genesis Evangelion,7
903,led,30,Neon Genesis Evangelion,8
906,dmv915,30,Neon Genesis Evangelion,9
912,Keiyori,30,Neon Genesis Evangelion,9
921,kio,30,Neon Genesis Evangelion,8
925,lizzard,30,Neon Genesis Evangelion,9
926,thepinkavenger,30,Neon Genesis Evangelion,8
928,macskeptic,30,Neon Genesis Evangelion,8
932,DHD_anime,30,Neon Genesis Evangelion,10
943,itainteazy,30,Neon Genesis Evangelion,10
945,BulletproofSoul,30,Neon Genesis Evangelion,8
947,datdo,30,Neon Genesis Evangelion,10
949,chocopocky,30,Neon Genesis Evangelion,7
954,bitsmart,30,Neon Genesis Evangelion,6
962,Crospi,30,Neon Genesis Evangelion,10
964,Spike_Spiegel,30,Neon Genesis Evangelion,8
969,blueskycomplex,30,Neon Genesis Evangelion,8
971,neamon,30,Neon Genesis Evangelion,7
986,Vagaryhexx,30,Neon Genesis Evangelion,8
987,silmarwen_85,30,Neon Genesis Evangelion,8
988,Hirako,30,Neon Genesis Evangelion,5
989,Virems,30,Neon Genesis Evangelion,9
998,Sanna,30,Neon Genesis Evangelion,9
1,Xinil,32,Neon Genesis Evangelion: The End of Evangelion,9
47,kei-clone,32,Neon Genesis Evangelion: The End of Evangelion,7
48,seif,32,Neon Genesis Evangelion: The End of Evangelion,6
67,ShadowOz,32,Neon Genesis Evangelion: The End of Evangelion,7
70,Cruzle,32,Neon Genesis Evangelion: The End of Evangelion,7
274,flink,32,Neon Genesis Evangelion: The End of Evangelion,8
282,Hopis,32,Neon Genesis Evangelion: The End of Evangelion,9
292,MSN04,32,Neon Genesis Evangelion: The End of Evangelion,7
295,AzraelNewtype,32,Neon Genesis Evangelion: The End of Evangelion,6
297,Muda,32,Neon Genesis Evangelion: The End of Evangelion,7
300,Vire,32,Neon Genesis Evangelion: The End of Evangelion,4
327,shadowminion,32,Neon Genesis Evangelion: The End of Evangelion,10
341,melange,32,Neon Genesis Evangelion: The End of Evangelion,10
344,shance,32,Neon Genesis Evangelion: The End of Evangelion,7
357,zhambi,32,Neon Genesis Evangelion: The End of Evangelion,6
390,martino,32,Neon Genesis Evangelion: The End of Evangelion,10
410,Meow,32,Neon Genesis Evangelion: The End of Evangelion,10
415,Valaris,32,Neon Genesis Evangelion: The End of Evangelion,7
426,cnsgurl23,32,Neon Genesis Evangelion: The End of Evangelion,8
431,izikiel,32,Neon Genesis Evangelion: The End of Evangelion,8
432,Vendiel,32,Neon Genesis Evangelion: The End of Evangelion,5
434,Gaignun87,32,Neon Genesis Evangelion: The End of Evangelion,8
436,Katsuki,32,Neon Genesis Evangelion: The End of Evangelion,10
450,MO2J,32,Neon Genesis Evangelion: The End of Evangelion,5
458,nika,32,Neon Genesis Evangelion: The End of Evangelion,7
460,Fehrant,32,Neon Genesis Evangelion: The End of Evangelion,6
467,June,32,Neon Genesis Evangelion: The End of Evangelion,3
476,TheRedSpade,32,Neon Genesis Evangelion: The End of Evangelion,8
480,Sync,32,Neon Genesis Evangelion: The End of Evangelion,7
482,midnightq2,32,Neon Genesis Evangelion: The End of Evangelion,10
488,stoneblade,32,Neon Genesis Evangelion: The End of Evangelion,8
492,Tasura,32,Neon Genesis Evangelion: The End of Evangelion,6
504,JusticeGundam,32,Neon Genesis Evangelion: The End of Evangelion,10
506,Expression,32,Neon Genesis Evangelion: The End of Evangelion,8
507,slush,32,Neon Genesis Evangelion: The End of Evangelion,7
