anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL,Release_season,Tags,Release_year,End_year,Content_Warning,Related_Mange,Related_anime,Voice_actors,staff
2471,Doraemon (1979),Doraemon,ドラえもん,7.8,"Adventure, Comedy, Fantasy, Sci-Fi","Nobita Nobi is a normal fourth grade student. This all changes, however, when a blue robotic cat appears from his desk drawer. Calling himself Doraemon, this robot tells Nobita that his future descendants from the 22nd century live in poverty because of all the mistakes he made. Therefore, they have sent Doraemon to serve as a guide and mentor to Nobita, so that their future may change for the better. What Doraemon comes to learn, though, is that Nobita is the weakest and laziest student in the whole school.

To assist in his quest, Doraemon has a four-dimensional pocket with him, in which he keeps various machines and gadgets from the future. Unfortunately, these often result in even more trouble for Nobita. Will Doraemon really be able to achieve his mission of changing Nobita, or will he remain as he is?",TV,1787.0,"Apr 2, 1979 to Mar 18, 2005",spring 1979,Finished Airing,"TV Asahi, Asatsu DK",UNKNOWN,Shin-Ei Animation,Manga,11 min per ep,PG - Children,912.0,2650,566,35944.0,59593,https://cdn.myanimelist.net/images/anime/3/3953.jpg,,"Comedy, Shounen, Cats, Family Friendly, Non-Human Protagonists, Robots, Short Episodes, Based on a Manga",1979.0,2005.0,,"Doraemon, Daichohen Doraemon, The Doraemons: Doraemon Game Comic, Doraemon (Taiyou MATSUMOTO), Dorabase: Doraemon Chouyakyuu Gaiden, Doraemon Plus","Doraemon (1973), Doraemon (1979) Special 1: Benkyou Beya no Tsuribori, Doraemon (1979) Special 2: Doraemon's Time Capsule for 2001, Doraemon Movie 1: Nobita's Dinosaur, Doraemon (1979) Special 5: Dora Q Perman, Doraemon (1979) Special 9: Nessie's Coming!, Doraemon: Doraemon Comes Back, Doraemon Movie 2: Nobita no Uchuu Kaitakushi, Doraemon: Boku, Momotarou no Nanna no Sa, Doraemon (1979) Special 17: Doraemon Meets Hattori the Ninja, Doraemon Movie 3: Nobita's Great Demon, Doraemon Movie 4: Nobita's Monstrous Underwater Castle, Doraemon Movie 5: Nobita's Great Adventure into the Underworld, Doraemon Movie 6: Nobita's Little Star Wars, Doraemon Movie 7: Nobita and the Platoon of Iron Men, Doraemon (1979) Special 27: The Country of ""Ichi"", the Stray Dog, Doraemon Movie 8: Nobita and the Dragon Rider, Doraemon Eigo Kyoushitsu, Doraemon Movie 9: Nobita's Version of Saiyuki, Dorami-chan: MiniDora SOS!!!, Doraemon Movie 10: Nobita at the Birth of Japan, Doraemon Movie 11: Nobita to Animal Planet, Doraemon Movie 12: Nobita in Dorabian Nights, Doraemon Movie 13: Nobita to Kumo no Oukoku, Dorami-chan: Hello Kyouryuu Kids!!, Doraemon Movie 14: Nobita's Tin-Plate Labyrinth, Doraemon: Nobita to Mirai Note, Doraemon Movie 15: Nobita's Fantastical Three Musketeers, 2112: The Birth of Doraemon, Doraemon Movie 16: Nobita's Genesis Diary, Dorami & Doraemons: Robot School's Seven Mysteries, Doraemon Movie 17: Nobita's Galactic Express, The Doraemons: Kaitou Dorapan Nazo no Chousenjou!, Doraemon Movie 18: Nobita's Adventure in Clockwork City, Doraemon Movie 19: Nobita's South Sea Adventure, The Doraemons: Mushimushi Pyonpyon Daisakusen!, Doraemon: Doraemon Comes Back (1998), Doraemon: Nobita no Kekkon Zenya, Doraemon Movie 20: Nobita Gets Lost in Space, The Doraemons: Strange, Sweets, Strange?, Doraemon: Obaa-chan no Omoide, Doraemon Movie 21: Nobita and the Legend of the Sun King, Doraemon Movie 22: Nobita's Winged Heroes, Doraemon: Ganbare! Gian!!, The Doraemons: Goal! Goal! Goal!, Doraemon: Boku no Umareta Hi, Doraemon Movie 23: Nobita & Robot Kingdom, Doraemon Movie 24: Nobita and the Strange Wind Rider, Doraemon Movie 25: Nobita's Wannyan Space-Time Legend, Doraemon (2005), Doraemon Movie 26: Nobita's Dinosaur (2006), Doraemon Movie 27: Nobita no Shin Makai Daibouken - Shichinin no Mahou Tsukai, Doraemon Movie 28: Nobita and the Green Giant Legend, Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi, Doraemon Movie 30: Nobita's Great Mermaid Naval Battle, Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi, Doraemon Movie 33: Nobita no Himitsu Dougu Museum, Doraemon Movie 34: New Nobita's Great Demon - Peko and the Exploration Party of Five, Stand by Me Doraemon, Doraemon Movie 35: Nobita no Space Heroes, Doraemon Movie 36: Nobita at the Birth of Japan (2016), Doraemon Movie 37: Nobita no Nankyoku Kachi Kochi Daibouken, Doraemon Movie 38: Nobita's Treasure Island, Doraemon: Nobita no Shin Kyouryuu","Doraemon : Nobuyo Oyama, Nobita Nobi : Noriko Ohara, Dorami-Chan : Keiko Yokozawa, Gian : Kazuya Tatekabe, Shizuka Minamoto : Michiko Nomura, Suneo Honekawa : Kaneta Kimotsuki, Dekisugi, Funyakofunyao : Minoru Yada, Hiroshi Fujimoto
Original Creator, Tsutomu Shibayama
Director, Shunsuke Kikuchi
Music, Eiichi Nakamura
Character Design","Hiroshi Fujimoto : Original Creator, Tsutomu Shibayama : Director, Shunsuke Kikuchi : Music, Eiichi Nakamura : Character Design"
22097,Magi: Sinbad no Bouken,UNKNOWN,マギ シンドバッドの冒険,7.8,"Action, Adventure, Fantasy","Not so long ago, mysterious structures called Dungeons began appearing all over the world. No one knows what they are or how they came to be, but adventurers and armies around the world instantly took interest in them. Thousands set out to explore the Dungeons, but so far, not a single person has returned.
 
In a Parthevian port, a young boy is about to make a name for himself. Sinbad is good-natured, strong, and craving adventure. A kind deed leads to his meeting with Yunan, an enigmatic traveler who is far more powerful than his frivolous personality lets on. Yunan instructs Sinbad to attain the ""power of the king"" and change the world—by conquering a Dungeon. The eager boy readily accepts, setting out on the grand adventure he so craved.

Taking place 15 years before the events of the original series, Magi: Sinbad no Bouken chronicles Sinbad's youth as a Dungeon conqueror. Along the way, the budding adventurer and merchant will have to face many obstacles, but anything is possible with the power of a king.",OVA,5.0,"May 14, 2014 to Jul 15, 2015",UNKNOWN,Finished Airing,"Aniplex, Shogakukan",UNKNOWN,Lay-duce,Manga,24 min per ep,PG-13 - Teens 13 or older,920.0,1590,241,60800.0,130390,https://cdn.myanimelist.net/images/anime/13/60471.jpg,,,,,,,,,
1472,City Hunter 3,UNKNOWN,シティーハンター3,7.8,"Action, Comedy, Mystery","Ryo Saeba is a ""sweeper"" know as the City Hunter. He and his sidekick Kaori Makimura are hired to solve problems that the police can't (or won't) handle. When he's not keeping the streets of Tokyo clean, Ryo is chasing the ladies, and Kaori chases after him with a giant anti-ecchi hammer. 

(Source: ANN)",TV,13.0,"Oct 15, 1989 to Jan 21, 1990",fall 1989,Finished Airing,UNKNOWN,"ADV Films, Discotek Media",Sunrise,Manga,24 min per ep,PG-13 - Teens 13 or older,910.0,4521,48,8546.0,20526,https://cdn.myanimelist.net/images/anime/1147/94393.jpg,,"Action, Comedy, Drama, Shounen, Episodic, Guns, Based on a Manga",1989.0,1990.0,,City Hunter,"City Hunter, City Hunter 2, City Hunter: .357 Magnum, City Hunter: Bay City Wars, City Hunter: Million Dollar Conspiracy, City Hunter '91, City Hunter: The Secret Service, City Hunter: Goodbye My Sweetheart, City Hunter: Death of the Vicious Criminal Ryo Saeba, City Hunter: Ryou no Propose","Kaori Makimura : Kazue Ikura, Ryo Saeba : Akira Kamiya, Saeko Nogami : Youko Asagami, Umibozu : Tesshou Genda, Aiko Kamimura : Kei Hayami, Alman : Tetsuo Mizutori, Ayano : Kyoko Irokawa, Gary : Eisuke Yoda, Tsukasa Hojo
Original Creator, Kenji Kodama
Director, Sachiko Kamimura
Character Design","Tsukasa Hojo : Original Creator, Kenji Kodama : Director, Sachiko Kamimura : Character Design"
40935,Beastars 2nd Season,UNKNOWN,BEASTARS 2期,7.8,Drama,"""Beastar""—a title awarded to beasts who prove their excellence through fighting inequality to unite carnivores and herbivores in an anthropomorphic animal society. Cherryton Academy has gone five years without one such leader. However, following the murder of an alpaca within the school boundaries, the growing tension between the different species poses a greater need for a Beastar to ensure peace and harmony. 

When Louis, the prime candidate for this prestigious role, rejects the offer and leaves the academy, the student council declares to honor any student who captures the culprit of the aforementioned murder as Beastar. Meanwhile, Legoshi's sense of duty as a strong wolf who must protect the weak pushes him to investigate the incident. To further complicate his life, he struggles to manage his complex feelings for the white rabbit, Haru.",TV,12.0,"Jan 7, 2021 to Mar 25, 2021",winter 2021,Finished Airing,"Movic, Fuji TV, Bandai, BS Fuji, TOHO animation, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits, Toho Music",UNKNOWN,Orange,Manga,22 min per ep,R - 17+ (violence & profanity),909.0,512,2141,210117.0,414550,https://cdn.myanimelist.net/images/anime/1097/109646.jpg,,,,,,,,,
1376,Ojamajo Doremi Na-i-sho,UNKNOWN,おジャ魔女どれみ ナ・イ・ショ,7.8,"Comedy, Fantasy","Na-i-sho is a 13 episode OAV series detailing the summer between the ~motto~ and the Dokkaan season. It is a bit more mature than the TV seasons, and looks to develop each of the five witches romantically. Hana is back to a baby, and the mahou shop is a bakery. 

(Source: ANN)",OVA,13.0,"Jun 26, 2004 to Dec 11, 2004",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Unknown,25 min per ep,G - All Ages,925.0,5987,88,4518.0,10233,https://cdn.myanimelist.net/images/anime/1986/99238.jpg,,"Magical Girl, Family Friendly, Henshin Heroes, Magic, Witches, Original Work",2004.0,,,"Ojamajo Doremi, Ojamajo Doremi 16 (Light Novel), Ojamajo Doremi 17 (Light Novel), Ojamajo Doremi 18 (Light Novel), Ojamajo Doremi 19 (Light Novel), Ojamajo Doremi 20’s (Light Novel)","Ojamajo Doremi, Ojamajo Doremi #, Motto! Ojamajo Doremi, Ojamajo Doremi DOKKAAN!","Aiko Seno : Yuki Matsuoka, Doremi Harukaze : Chiemi Chiba, Hana Makihatayama, Hazuki Fujiwara : Tomoko Akiya, Momoko Asuka, Onpu Segawa : Rumi Shishido, Pop Harukaze : Sawa Ishige, Dela : Chihiro Sakurai, Toei Animation
Original Creator, Aya Kawamura
Producer, Shouko Nakamura
Key Animator","Toei Animation : Original Creator, Aya Kawamura : Producer, Shouko Nakamura : Key Animator"
44248,Fate/Grand Carnival,Fate/Grand Carnival,Fate/Grand Carnival 第一特異宴 英霊限界大祭オリンピア,7.8,"Comedy, Fantasy, Supernatural","The first episode of ""season"" one was pre-aired on the Fate Project New Year's Eve TV Special 2020 program.",OVA,4.0,"Dec 31, 2020 to Oct 13, 2021",UNKNOWN,Finished Airing,"Aniplex, Studio Hibari, Lantis, Notes, Good Smile Film, Delightworks",Aniplex of America,Lerche,Game,15 min per ep,PG-13 - Teens 13 or older,914.0,2898,252,19304.0,50467,https://cdn.myanimelist.net/images/anime/1239/117596.jpg,,"Comedy, Fantasy, Sci Fi, Gag, Magic, Parody, Based on a Mobile Game",2021.0,,,,"Carnival Phantasm, Fate/Grand Order: First Order, Fate/Grand Order: Absolute Demonic Front - Babylonia","Gudako : Akira Sekine, Jeanne Alter : Maaya Sakamoto, Lancer : Kana Ueda, Mash Kyrielight : Rie Takahashi, Rider : Tadahisa Saizen, Saber : Sakura Tange, Archer : Satoshi Tsuruoka, Archer : Nobutoshi Canna",
15771,Saint☆Oniisan (Movie),Saint☆Young Men (Movie),聖☆おにいさん,7.8,"Comedy, Slice of Life","After thousands of years of hard work, Jesus Christ and Gautama Buddha decide that they have earned a vacation and descend from the heavens to rent a small apartment in Tokyo, Japan. As the pair struggles to live incognito, they enjoy the luxuries of modern society, such as amusement parks, and limited-time store sales. Jesus and Buddha take the time to celebrate each other's holidays, watch the changing of the seasons, and explore their new surroundings.",Movie,1.0,"May 10, 2013",UNKNOWN,Finished Airing,"Aniplex, Kodansha, Toho",UNKNOWN,A-1 Pictures,Manga,1 hr 29 min,PG-13 - Teens 13 or older,927.0,2027,456,42191.0,92778,https://cdn.myanimelist.net/images/anime/7/48723.jpg,,,,,,,,,
12413,Jormungand,Jormungand,ヨルムンガンド,7.8,"Action, Adventure","Brought up in a conflict-ridden environment, child soldier Jonathan ""Jonah"" Mar hates weapons and those who deal them. But when Koko Hekmatyar, an international arms dealer, takes on Jonah as one of her bodyguards, he has little choice but to take up arms. Along with Koko's other bodyguards, composed mostly of former special-ops soldiers, Jonah is now tasked with protecting Koko and her overly idealistic goal of world peace from the countless dangers that come from her line of work.

Jormungand follows Koko, Jonah, and the rest of crew as they travel the world selling weapons under the international shipping company HCLI. As Koko's work is illegal under international law, she is forced to constantly sidestep both local and international authorities while doing business with armies, private militaries, and militias. With the CIA always hot on her trail, and assassins around every corner, Jonah and the crew must guard Koko and her dream of world peace with their lives or die trying.",TV,12.0,"Apr 11, 2012 to Jun 27, 2012",spring 2012,Finished Airing,"Geneon Universal Entertainment, Shogakukan-Shueisha Productions",Funimation,White Fox,Manga,24 min per ep,R+ - Mild Nudity,917.0,629,2958,147319.0,347106,https://cdn.myanimelist.net/images/anime/11/73280.jpg,Spring,"Action, Seinen, Gangs, Guns, Mercenaries, Military, Based on a Manga, Nudity,, Violence",2012.0,,"Nudity,, Violence",Jormungand,"Jormungand Recap, Jormungand: Perfect Order","Jonah : Mutsumi Tamura, Koko Hekmatyar : Shizuka Itou, Akihiko Tojo : Hitoshi Yanai, Lehm Brick : Unshou Ishizuka, Lutz : Wataru Hatano, Mao : Gou Shinomiya, R : Katsuyuki Konishi, Scarecrow : Tooru Nara, Keitarou Takahashi
Original Creator, Keitarou Motonaga
Director, Taku Iwasaki
Music, Kazuhisa Nakamura
Character Design, Mitsutoshi Ogura
Producer, Junya Okamoto
Producer, Gaku Iwasa
Producer","Keitarou Takahashi : Original Creator, Keitarou Motonaga : Director, Taku Iwasaki : Music, Kazuhisa Nakamura : Character Design, Mitsutoshi Ogura : Producer, Junya Okamoto : Producer, Gaku Iwasa : Producer"
35082,Hibike! Euphonium Movie 2: Todoketai Melody,Sound! Euphonium the Movie: May the Melody Reach You!,劇場版 響け！ユーフォニアム～届けたいメロディ～,7.8,Drama,"Following their success in the qualifying round for the Kansai regional competition, the members of the Kitauji High School concert band set their sights on the next upcoming performance. Utilizing their summer break to the utmost, the band participates in a camp where they are instructed by their band advisor Noboru Taki and his friends who make their living as professional musicians.

Kumiko Oumae and her friends remain determined to attain gold at the Kansai competition, but trouble arises when a student who once quit the band shows interest in rejoining and sparks unpleasant memories for the second-year members. Kumiko also learns about her teacher's surprising past and the motivation behind his desire to lead the band to victory. Reaching nationals will require hard work, and the adamant conviction in each student's commitment to the band will be put to the test.",Movie,1.0,"Sep 30, 2017",UNKNOWN,Finished Airing,"Lantis, Shochiku, Pony Canyon",Eleven Arts,Kyoto Animation,Novel,1 hr 55 min,PG-13 - Teens 13 or older,915.0,3912,27,7302.0,28312,https://cdn.myanimelist.net/images/anime/5/88024.jpg,,"Drama, Music, Recap, School Club, School Life, Based on a Novel",2017.0,,,"Sound! Euphonium (Novel), Sound! Euphonium: Welcome to the Kitauji High School Concert Band, Sound! Euphonium: Kitauji Koukou Suisougaku-bu no Ichiban Atsui Natsu, Sound! Euphonium: Kitauji Koukou Suisougaku-bu, Saidai no Kiki","Hibike! Euphonium: Kumiko 3 Nensei Hen, Sound! Euphonium, Sound! Euphonium Specials, Sound! Euphonium: Ready, Set, Monaka, Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso, Sound! Euphonium 2, Sound! Euphonium 2 Specials, Liz and the Blue Bird, Sound! Euphonium Movie 3: Our Promise - A Brand New Day","Asuka Tanaka, Kumiko Oumae, Asuka'S Mother, Haruka Ogasawara, Kaori Nakaseko, Mamiko Oumae, Masahiro Hashimoto : Yuuichi Nakamura, Mizore Yoroizuka, Tatsuya Ishihara
Chief Director, Taichi Ogawa
Director, Naoko Yamada
Director & Episode Director & Storyboard, Akito Matsuda
Music, Shouko Ikeda
Animation Director & Character Design, Yoshifumi Yarimizu
Producer, Riri Senami
Producer, Eharu Oohashi
Producer","Tatsuya Ishihara : Chief Director, Taichi Ogawa : Director, Naoko Yamada : Director & Episode Director & Storyboard, Akito Matsuda : Music, Shouko Ikeda : Animation Director & Character Design, Yoshifumi Yarimizu : Producer, Riri Senami : Producer, Eharu Oohashi : Producer"
14349,Little Witch Academia,UNKNOWN,リトルウィッチアカデミア,7.8,"Adventure, Comedy, Fantasy","For young witches everywhere, the world-renowned witch Shiny Chariot reigns as the most revered and celebrated role model. But as the girls age, so do their opinions of her—now just the mention of Chariot would get a witch labeled a child. However, undeterred in her blind admiration for Chariot, ordinary girl Atsuko Kagari enrolls into Luna Nova Magical Academy, hoping to someday become just as mesmerizing as her idol.

However, the witch academy isn't all the fun and games Atsuko thought it would be: boring lectures, strict teachers, and students who mock Chariot plague the campus. Coupled with her own ineptness in magic, she's seen as little more than a rebel student. But when a chance finally presents itself to prove herself to her peers and teachers, she takes it, and now it's up to her to stop a rampaging dragon before it flattens the entire academy.",Movie,1.0,"Mar 2, 2013",UNKNOWN,Finished Airing,"Half H.P Studio, Ultra Super Pictures",UNKNOWN,Trigger,Original,26 min,PG-13 - Teens 13 or older,918.0,729,1320,171778.0,305068,https://cdn.myanimelist.net/images/anime/2/42989.jpg,,"Fantasy, Anime Tamago, Dungeon, Magic, Magic School, School Life, Shorts, Witches, Original Work",2013.0,,,"Little Witch Academia, Little Witch Academia: Tsukiyo no Oukan, Little Witch Academia (Yoh YOSHINARI), Little Witch Academia: The Nonsensical Witch and the Country of the Fairies (Light Novel)","Little Witch Academia: The Enchanted Parade, Little Witch Academia TV","Atsuko Kagari : Megumi Han, Diana Cavendish : Youko Hikasa, Lotte Yanson : Fumiko Orikasa, Sucy Manbavaran : Michiyo Murase, Barbara Parker : Chinatsu Akasaki, Hannah England : Eri Nakao, Ursula Callistis : Noriko Hidaka, Avery, Yoh Yoshinari
Director & Character Design, Michiru Ooshima
Music, Naoko Tsutsumi
Producer","Yoh Yoshinari : Director & Character Design, Michiru Ooshima : Music, Naoko Tsutsumi : Producer"
21185,Baby Steps,UNKNOWN,ベイビーステップ,7.8,Sports,"Diligent and methodical honor student Eiichirou Maruo decides to exercise more during the little free time he has available because he is worried about his health. For this reason, after seeing a flyer, he joins the Southern Tennis Club at the beginning of his freshman year.

During his free trial at the club, he meets Natsu Takasaki, another first year student, who is determined on becoming a professional tennis player due to her love for the sport. In contrast, Eiichirou's study-oriented life exists because he believes that it is what he has to do, not because he enjoys it. However, his monotonous days come to an end as the more he plays tennis, the more he becomes fascinated by it.

Baby Steps is the story of a boy who makes the most of his hard-working and perfectionist nature to develop his own unique playing style. Little by little, Eiichirou's skills begin to improve, and he hopes to stand on equal footing with tennis' best players.",TV,25.0,"Apr 6, 2014 to Sep 21, 2014",spring 2014,Finished Airing,NHK,UNKNOWN,Pierrot,Manga,24 min per ep,PG-13 - Teens 13 or older,908.0,1477,841,72748.0,143685,https://cdn.myanimelist.net/images/anime/5/63361.jpg,Spring,"Shounen, Sports, School Life, Tennis, Tournaments, Based on a Manga",2014.0,,,"Baby Steps, Magazine Ohanami!!",Baby Steps 2,"Eiichiro Maruo : Taishi Murata, Natsu Takasaki : Minako Kotobuki, Kageyama : Takuma Terashima, Takuma Egawa : Daisuke Namikawa, Yukichi Fukazawa : Hiro Shimono, Arai, Coach Miura : Taiten Kusunoki, Coach Morimoto : Yumi Kawashima, Hikaru Kachiki
Original Creator, Masahiko Murata
Director & Episode Director & Storyboard, Youichirou Yoshikawa
Music, Masayuki Kouda
Character Design, Izumi Nakazawa
Producer, Toshinori Narita
Storyboard","Hikaru Kachiki : Original Creator, Masahiko Murata : Director & Episode Director & Storyboard, Youichirou Yoshikawa : Music, Masayuki Kouda : Character Design, Izumi Nakazawa : Producer, Toshinori Narita : Storyboard"
451,InuYasha Movie 3: Tenka Hadou no Ken,InuYasha the Movie 3: Swords of an Honorable Ruler,映画 犬夜叉 天下覇道の剣,7.8,"Action, Adventure, Fantasy, Romance","Following Inu no Taishou's death, his swords Tenseiga and Tessaiga were passed on to his sons, Sesshoumaru and Inuyasha respectively. However, there exists one more blade. During a visit to his friend Kagome Higurashi in modern times, Inuyasha encounters Sounga—his father's third sword. Found by one of Kagome's ancestors inside the old well that connects the past to the future, Sounga has been kept for years as a treasured artifact at the Higurashi shrine. Nevertheless, it soon reveals itself to harbor an evil spirit with a terrible urge to kill. 

While struggling to subdue its calamitous nature, Inuyasha manages to bring Sounga back to the feudal era where he must confront his brother Sesshoumaru, who has always desired to possess it. But when they lose track of the sword during their fight, the siblings engage in a fervent competition to find it, still unaware of its secret and the legacy that Inu no Taishou has left for them.",Movie,1.0,"Dec 20, 2003",UNKNOWN,Finished Airing,Kyoto Animation,VIZ Media,Sunrise,Manga,1 hr 38 min,PG-13 - Teens 13 or older,918.0,1955,208,52461.0,98458,https://cdn.myanimelist.net/images/anime/1658/95332.jpg,,,,,,,,,
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,UNKNOWN,のだめカンタービレ フィナーレ 峰と清良の再会,7.8,"Comedy, Romance","Violinist Kiyora Miki meets with Shinichi Chiaki, Megumi ""Nodame"" Noda, and their two friends to visit world-class conductor Franz von Stresemann; upon arriving at his residence in Vienna, they discover that the maestro has escaped to Japan. As they make the most of their wasted trip by visiting important landmarks in the historical capital of classical music, Kiyora has a confession to make: she has not seen her boyfriend Ryuutarou Mine for an entire year and is still busy preparing for an international competition in Paris. Chiaki and Nodame promise to attend the final round, but when the two are back in Paris, they receive an unexpected guest...",Special,1.0,"Apr 7, 2010",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,J.C.Staff,Manga,25 min,PG-13 - Teens 13 or older,924.0,3149,36,22144.0,43148,https://cdn.myanimelist.net/images/anime/8/19590.jpg,,,,,,,,,
6505,There She Is!!,UNKNOWN,떳다 그녀!!,7.8,"Comedy, Romance","The plot revolves around Doki, a female rabbit, meeting, falling in love with, and chasing Nabi, a male cat, in a world where love between the two species is socially unacceptable. The theme of the short is that all love can be accepted and has a chance. Nabi attempts to cure Doki's infatuation for him, but after seeing the extent of her love, he gives in and finds something he can appreciate in her.

(Source: Wikipedia)",ONA,5.0,"Apr 20, 2003 to Dec 9, 2008",UNKNOWN,Finished Airing,SamBakZa,UNKNOWN,UNKNOWN,Original,4 min per ep,G - All Ages,929.0,4192,159,13525.0,24392,https://cdn.myanimelist.net/images/anime/2/29995.jpg,,"Drama, Romance, Animal Protagonists, Anthropomorphic, Korean Animation, Non-Human Protagonists, Short Episodes, Flash Animation",2003.0,2008.0,,,,"Doki, Nabi, Gray Rabbit, Hana, Jintta Set 1, Jintta Set 2, Jintta Set 3, Moon",
1729,Maria-sama ga Miteru 3rd,Maria Watches Over Us 3rd,マリア様がみてる〜３rd〜,7.8,"Drama, Girls Love","Summer has arrived, and the students of Lillian Girls' Academy are on break! Yumi and Sachiko head out to the Ogasawara family's summer home, but what was supposed to be a relaxing vacation takes a turn for the worse when some of Sachiko's old acquaintances drop by for tea. These rich and snobby debutantes don't think Yumi is worthy of Sachiko's affection and they're out to make this summer one she'll regret.

(Source: RightStuf)",OVA,5.0,"Dec 29, 2006 to Jul 25, 2007",UNKNOWN,Finished Airing,UNKNOWN,Nozomi Entertainment,Studio Deen,Light novel,50 min per ep,PG-13 - Teens 13 or older,922.0,4376,89,10103.0,22034,https://cdn.myanimelist.net/images/anime/6/75209.jpg,,,,,,,,,
202,Wolf's Rain,Wolf's Rain,ウルフズレイン,7.8,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","In a dying world, there exists an ancient legend: when the world ends, the gateway to paradise will be opened. This utopia is the sole salvation for the remnants of life in this barren land, but the legend also dictates that only wolves can find their way to this mythical realm. Though long thought to be extinct, wolves still exist and live amongst humans, disguising themselves through elaborate illusions. 

A lone wolf named Kiba finds himself drawn by an intoxicating scent to Freeze City, an impoverished town under the rule of the callous Lord Orkham. Here, Kiba discovers that wolves Hige, Tsume, and Toboe have been drawn in by the same aroma. By following the fragrance of ""Lunar Flowers,"" said to be the key to opening the door to their ideal world, the wolves set off on a journey across desolate landscapes and crumbling cities to find their legendary promised land. However, they are not the only ones seeking paradise, and those with more sinister intentions will do anything in their power to reach it first.",TV,26.0,"Jan 7, 2003 to Jul 29, 2003",winter 2003,Finished Airing,"Bandai Visual, Asatsu DK, Fuji TV","Funimation, Bandai Entertainment",Bones,Original,23 min per ep,PG-13 - Teens 13 or older,929.0,694,5636,129899.0,319198,https://cdn.myanimelist.net/images/anime/5/59403.jpg,Winter,"Adventure, Fantasy, Mystery, Animal Protagonists, Dystopia, Non-Human Protagonists, Post-apocalyptic, Original Work, Violence",2003.0,,Violence,Wolf's Rain,Wolf's Rain OVA,"Hige : Akio Suyama, Kiba : Mamoru Miyano, Toboe : Hiroki Shimowada, Tsume : Kenta Miyake, Blue : Mayumi Asano, Cher Degre : Kaho Kouda, Cheza : Arisa Ogasawara, Darcia : Takaya Kuroda, Keiko Nobumoto
Original Creator & Screenplay & Series Composition, Tensai Okamura
Director, Youko Kanno
Music, Toshihiro Kawamoto
Character Design, Masahiko Minami
Producer, Minoru Takanashi
Producer, Hisanori Kunisaki
Producer, Takeo Haruna
Producer","Keiko Nobumoto : Original Creator & Screenplay & Series Composition, Tensai Okamura : Director, Youko Kanno : Music, Toshihiro Kawamoto : Character Design, Masahiko Minami : Producer, Minoru Takanashi : Producer, Hisanori Kunisaki : Producer, Takeo Haruna : Producer"
36796,Owarimonogatari 2nd Season Recaps,Owarimonogatari Second Season Recaps,終わりに向かう物語; 阿良々木暦ノ物語,7.8,"Comedy, Mystery, Supernatural","Two recaps aired before the first episode of the day at the time Owarimonogatari 2nd Season was airing.

Episode 0.5 (aired before Mayoi Hell) - Owari ni Mukau Monogatari (Heading Towards the End of the Story): Araragi's voice actor Hiroshi Kamiya retells events from Koyomi Vamp, Mayoi Maimai, Shinobu Time, Yotsugi Doll, Koyomi Nothing and Koyomi Dead.

Episode 4.5 (aired before Ougi Dark) - Araragi Koyomi no Monogatari (Araragi Koyomi's Story): Hanekawa's voice actor Yui Horie looks back at Araragi's past year and what happened to him throughout the series.",Special,2.0,"Aug 12, 2017 to Aug 13, 2017",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Shaft,Light novel,25 min per ep,R - 17+ (violence & profanity),925.0,4148,42,8879.0,25072,https://cdn.myanimelist.net/images/anime/9/88962.jpg,,,,,,,,,
